-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981
-155981,-155983,-155984,-155986,-155988,-155990,-155992,-155994,-155996,-155998,-156001,-156003,-156005,-156007,-156009,-156010,-156011,-156010,-156010,-156008,-156005,-156002,-155998,-155993,-155987,-155982,-155976,-155971,-155965,-155961,-155958,-155955,-155953,-155953,-155953,-155954,-155955,-155957,-155959,-155962,-155965,-155967,-155970,-155973,-155976,-155978,-155981
-155981,-155984,-155987,-155991,-155995,-155998,-156003,-156007,-156012,-156017,-156021,-156026,-156031,-156035,-156038,-156040,-156041,-156041,-156039,-156036,-156031,-156024,-156015,-156005,-155994,-155982,-155971,-155959,-155949,-155940,-155933,-155927,-155924,-155923,-155923,-155925,-155928,-155932,-155937,-155942,-155948,-155953,-155959,-155964,-155970,-155975,-155981
-155981,-155986,-155991,-155996,-156002,-156008,-156014,-156021,-156028,-156035,-156043,-156050,-156057,-156063,-156069,-156072,-156074,-156074,-156071,-156066,-156058,-156047,-156034,-156018,-156001,-155983,-155964,-155947,-155930,-155916,-155905,-155897,-155892,-155890,-155891,-155894,-155899,-155906,-155913,-155921,-155930,-155938,-155947,-155956,-155964,-155973,-155981
-155981,-155988,-155994,-156001,-156009,-156017,-156026,-156035,-156045,-156055,-156066,-156076,-156086,-156095,-156102,-156107,-156110,-156110,-156107,-156100,-156089,-156074,-156055,-156033,-156009,-155983,-155957,-155932,-155909,-155889,-155873,-155862,-155856,-155853,-155855,-155860,-155868,-155877,-155888,-155899,-155911,-155923,-155935,-155946,-155958,-155969,-155981
-155981,-155989,-155998,-156007,-156017,-156027,-156039,-156051,-156064,-156077,-156090,-156104,-156117,-156129,-156139,-156146,-156151,-156151,-156147,-156138,-156124,-156104,-156080,-156051,-156018,-155983,-155948,-155914,-155883,-155856,-155836,-155821,-155813,-155811,-155814,-155822,-155832,-155845,-155860,-155875,-155891,-155906,-155922,-155937,-155952,-155966,-155981
-155981,-155991,-156002,-156013,-156025,-156038,-156052,-156067,-156083,-156100,-156117,-156134,-156151,-156166,-156179,-156190,-156196,-156198,-156193,-156183,-156165,-156141,-156109,-156072,-156029,-155984,-155937,-155892,-155851,-155817,-155790,-155772,-155763,-155762,-155767,-155778,-155793,-155810,-155829,-155849,-155869,-155889,-155908,-155927,-155945,-155963,-155981
-155981,-155993,-156006,-156019,-156033,-156049,-156065,-156084,-156103,-156124,-156145,-156167,-156188,-156208,-156225,-156239,-156248,-156251,-156247,-156235,-156214,-156184,-156145,-156098,-156043,-155984,-155924,-155865,-155812,-155768,-155734,-155713,-155703,-155703,-155713,-155728,-155749,-155772,-155796,-155821,-155846,-155870,-155893,-155916,-155938,-155960,-155981
-155981,-155995,-156009,-156025,-156041,-156059,-156079,-156101,-156124,-156149,-156175,-156202,-156229,-156254,-156276,-156294,-156307,-156313,-156310,-156297,-156273,-156237,-156189,-156130,-156061,-155986,-155908,-155832,-155763,-155706,-155664,-155639,-155630,-155634,-155649,-155672,-155699,-155729,-155761,-155792,-155822,-155851,-155878,-155905,-155931,-155956,-155981
-155981,-155997,-156013,-156030,-156049,-156070,-156093,-156118,-156146,-156176,-156207,-156240,-156272,-156304,-156333,-156357,-156375,-156385,-156384,-156372,-156345,-156303,-156245,-156173,-156086,-155990,-155889,-155790,-155701,-155628,-155576,-155548,-155541,-155552,-155576,-155608,-155645,-155684,-155723,-155760,-155797,-155831,-155863,-155894,-155924,-155953,-155981
-155981,-155998,-156016,-156035,-156056,-156080,-156106,-156135,-156167,-156202,-156240,-156279,-156320,-156359,-156396,-156428,-156453,-156469,-156472,-156461,-156432,-156384,-156317,-156228,-156121,-155998,-155867,-155737,-155621,-155527,-155464,-155433,-155432,-155454,-155491,-155537,-155586,-155635,-155683,-155729,-155772,-155811,-155849,-155884,-155917,-155949,-155981
-155981,-155999,-156019,-156039,-156062,-156088,-156117,-156150,-156187,-156228,-156272,-156320,-156369,-156418,-156465,-156506,-156541,-156566,-156576,-156568,-156539,-156487,-156409,-156303,-156170,-156013,-155842,-155671,-155516,-155394,-155316,-155286,-155298,-155339,-155396,-155459,-155524,-155586,-155644,-155698,-155747,-155793,-155835,-155874,-155910,-155946,-155981
-155981,-156000,-156020,-156042,-156067,-156094,-156126,-156163,-156204,-156252,-156304,-156361,-156421,-156481,-156540,-156593,-156641,-156678,-156698,-156696,-156669,-156615,-156529,-156406,-156242,-156042,-155817,-155588,-155379,-155216,-155120,-155095,-155133,-155206,-155291,-155378,-155461,-155538,-155607,-155669,-155725,-155776,-155822,-155865,-155905,-155943,-155981
-155981,-156000,-156021,-156043,-156069,-156098,-156132,-156172,-156218,-156272,-156333,-156400,-156473,-156548,-156620,-156687,-156753,-156808,-156843,-156850,-156827,-156774,-156687,-156550,-156351,-156094,-155796,-155484,-155193,-154968,-154853,-154840,-154931,-155057,-155183,-155299,-155403,-155494,-155574,-155644,-155706,-155761,-155811,-155857,-155900,-155941,-155981
-155981,-156000,-156020,-156042,-156068,-156098,-156133,-156175,-156226,-156285,-156356,-156436,-156525,-156618,-156707,-156782,-156877,-156959,-157015,-157035,-157015,-156966,-156896,-156757,-156518,-156187,-155789,-155359,-154942,-154610,-154483,-154480,-154694,-154905,-155083,-155231,-155354,-155459,-155548,-155625,-155692,-155751,-155804,-155852,-155896,-155939,-155981
-155981,-155999,-156018,-156039,-156064,-156093,-156128,-156172,-156225,-156290,-156369,-156464,-156573,-156694,-156808,-156856,-157015,-157135,-157222,-157261,-157232,-157180,-157172,-157064,-156776,-156346,-155815,-155220,-154607,-154045,-153989,-153903,-154459,-154784,-155011,-155184,-155323,-155437,-155532,-155613,-155683,-155744,-155799,-155849,-155894,-155938,-155981
-155981,-155997,-156013,-156032,-156055,-156082,-156116,-156159,-156213,-156282,-156368,-156477,-156612,-156776,-156976,-157240,-157324,-157471,-157628,-157748,-157737,-157331,-157822,-157779,-157401,-156851,-156193,-155459,-154715,-154347,-154187,-154053,-154453,-154759,-154991,-155170,-155314,-155431,-155528,-155610,-155681,-155743,-155798,-155848,-155894,-155938,-155981
-155981,-155994,-156007,-156023,-156042,-156066,-156096,-156136,-156188,-156256,-156346,-156465,-156620,-156823,-157081,-157395,-157568,-157797,-158071,-158364,-158638,-158873,-159257,-158828,-158198,-157463,-156648,-155709,-154446,-154408,-154360,-154219,-154542,-154807,-155020,-155191,-155329,-155442,-155537,-155617,-155687,-155747,-155801,-155850,-155895,-155939,-155981
-155981,-155989,-155999,-156010,-156024,-156042,-156067,-156101,-156146,-156209,-156296,-156416,-156582,-156813,-157131,-157566,-157758,-158076,-158496,-158999,-159579,-160265,-161208,-160079,-159099,-158157,-157224,-156284,-155366,-154812,-154625,-154427,-154686,-154907,-155091,-155242,-155366,-155470,-155558,-155633,-155699,-155756,-155807,-155854,-155898,-155940,-155981
